file,class,type,cbo,lcom
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-spring-data\redisson-spring-data-40\src\main\java\org\redisson\spring\data\connection\RedissonReactiveClusterGeoCommands.java,RedissonReactiveClusterGeoCommands,class,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-spring-data\redisson-spring-data-34\src\main\java\org\redisson\spring\data\connection\SecondsConvertor.java,org.redisson.spring.data.connection.SecondsConvertor,class,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\options\PatternTopicParams.java,org.redisson.api.options.PatternTopicParams,class,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\test\java\org\redisson\client\protocol\decoder\ClusterNodesDecoderTest.java,org.redisson.client.protocol.decoder.ClusterNodesDecoderTest,class,5,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\RAtomicLongRx.java,org.redisson.api.RAtomicLongRx,interface,3,78
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\test\java\org\redisson\misc\LRUCacheMapTest.java,org.redisson.misc.LRUCacheMapTest,class,3,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\client\protocol\decoder\MapScanResultReplayDecoder.java,org.redisson.client.protocol.decoder.MapScanResultReplayDecoder,class,6,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\RLiveObject.java,org.redisson.api.RLiveObject,interface,2,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\connection\pool\SlaveConnectionPool.java,org.redisson.connection.pool.SlaveConnectionPool,class,8,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-quarkus\redisson-quarkus-30\cache\runtime\src\main\java\io\quarkus\cache\redisson\runtime\RedissonCacheImpl.java,io.quarkus.cache.redisson.runtime.RedissonCacheImpl$Anonymous9$Anonymous10,anonymous,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-micronaut\redisson-micronaut-40\src\main\java\org\redisson\micronaut\session\RedissonHttpSessionConfiguration.java,RedissonHttpSessionConfiguration,class,6,20
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\client\protocol\decoder\MapKeyDecoder.java,org.redisson.client.protocol.decoder.MapKeyDecoder,class,5,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-quarkus\redisson-quarkus-16\runtime\src\main\java\io\quarkus\redisson\client\runtime\RedissonConfig.java,io.quarkus.redisson.client.runtime.RedissonConfig,interface,3,15
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\RedissonPriorityQueue.java,org.redisson.RedissonPriorityQueue$BinarySearchResult,innerclass,1,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\connection\balancer\CommandsLoadBalancer.java,org.redisson.connection.balancer.CommandsLoadBalancer,class,9,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\RDequeAsync.java,org.redisson.api.RDequeAsync,interface,4,231
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\client\protocol\decoder\StringDataDecoder.java,org.redisson.client.protocol.decoder.StringDataDecoder,class,3,0
